code,2013
45029,37788
45031,67935
45033,31229
45035,145397
45037,26436
45039,23109
45041,138326
45043,60440
45045,474266
45047,69723
45049,20408
45051,289650
45053,26629
45055,62516
45057,80458
45059,66229
45061,18347
45063,273752
45065,9947
45067,32072
45069,28003
45071,37521
45073,75045
45075,90942
45077,119829
45079,399256
45081,20091
45083,290969
45085,108123
45087,28030
45089,33067
45091,239363
46003,2720
46005,18080
46007,3452
46009,7046
46011,32968
46013,37907
46015,5366
46017,2024
46019,10330
46021,1334
46023,9241
46025,3610
46027,13935
46029,27853
46031,4215
46033,8468
46035,19823
46037,5596
46039,4320
46041,5586
46043,3023
46045,4041
46047,6839
46049,2386
46051,7281
46053,4242
46055,1894
46057,5961
46059,3391
46061,3405
46063,1262
46065,17508
46067,7145
46069,1391
46071,3216
46073,2066
46075,1001
46077,5065
46079,12055
46081,24910
46083,49858
46085,3892
46087,5654
46089,2457
46091,4763
46093,27202
46095,2081
46097,2333
46099,179640
46101,6404
46102,14118
46103,105761
46105,3037
46107,2394
46109,10251
46111,2324
46115,6610
46117,2981
46119,1437
46121,9982
46123,5498
46125,8361
46127,14829
46129,5524
46135,22696
46137,2834
47001,75542
47003,45901
47005,16290
47007,12841
47009,125099
47011,101848
47013,40238
47015,13775
47017,28513
47019,57338
47021,39492
47023,17321
47025,31560
47027,7774
47029,35479
47031,53357
47033,14591
47035,57466
47037,658602
47039,11661
47041,19164
47043,50266
47045,38213
47047,38690
47049,17909
47051,41129
47053,49457
47055,28746
47057,22702
47059,68267
47061,13498
47063,63074
47065,348673
47067,6679
47069,26306
47071,26034
47073,56800
47075,18224
47077,28048
47079,32210
47081,24267
47083,8292
47085,18243
47087,11517
47089,52123
47091,17977
47093,444622
47095,7731
47097,27795
47099,41990
47101,11961
47103,33633
47105,50448
47107,52341
47109,26140
47111,22701
47113,98733
47115,28374
47117,31130
47119,83761
47121,11649
47123,45265
47125,184119
47127,6301
47129,21915
47131,31131
47133,22075
47135,7869
47137,5090
47139,16690
47141,73525
47143,32513
47145,53047
47147,67383
47149,281029
47151,22015
47153,14681
47155,93570
47157,939465
47159,19074
47161,13362
47163,156595
47165,168888
47167,61586
47169,7828
47171,18082
47173,19102
47175,5583
47177,39965
47179,125546
47181,16939
47183,34450
47185,26244
47187,198901
47189,121945
48001,57938
48003,16799
48005,87441
48007,24356
48009,8681
48011,1949
48013,47093
48015,28847
48017,7114
48019,20601
48021,75825
48023,3614
48025,32799
48027,326843
48029,1817610
48031,10723
48033,637
48035,17855
48037,93487
48039,330242
48041,203164
48043,9286
48045,1537
48047,7237
48049,37749
48051,17169
48053,43823
48055,39232
48057,21806
48059,13525
48061,417276
48063,12413
48065,6010
48067,30331
48069,8030
48071,36812
48073,50878
48075,7095
48077,10473
48079,3016
48081,3210
48083,8543
48085,854778
48087,3099
48089,20752
48091,118480
48093,13623
48095,4043
48097,38467
48099,76192
48101,1452
48103,4773
48105,3807
48107,5991
48109,2277
48111,7057
48113,2480331
48115,13810
48117,19177
48119,5238
48121,728799
48123,20503
48125,2291
48127,10897
48129,3522
48131,11640
48133,18245
48135,149378
48137,1884
48139,155976
48141,827718
48143,39658
48145,17493
48147,33659
48149,24821
48151,3856
48153,6230
48155,1277
48157,652365
48159,10660
48161,19646
48163,18065
48165,18921
48167,306782
48169,6317
48171,25357
48173,1251
48175,7465
48177,20312
48179,23043
48181,122353
48183,123024
48185,26859
48187,143183
48189,35764
48191,3239
48193,8310
48195,5555
48197,4016
48199,55417
48201,4336853
48203,66886
48205,6100
48207,5875
48209,176026
48211,4158
48213,78675
48215,815996
48217,34823
48219,23530
48221,52905
48223,35565
48225,22911
48227,36147
48229,3318
48231,87048
48233,21819
48235,1612
48237,8957
48239,14591
48241,35649
48243,2253
48245,252358
48247,5245
48249,41680
48251,154707
48253,19859
48255,15081
48257,108568
48259,37766
48261,412
48263,807
48265,49953
48267,4481
48269,285
48271,3586
48273,32101
48275,3767
48277,49426
48279,13775
48281,20222
48283,7369
48285,19581
48287,16628
48289,16742
48291,76907
48293,23326
48295,3485
48297,11867
48299,19444
48301,95
48303,289324
48305,5723
48307,8330
48309,241481
48311,764
48313,13781
48315,10235
48317,5312
48319,4128
48321,36592
48323,55932
48325,47399
48327,2148
48329,151468
48331,24167
48333,4907
48335,9402
48337,19503
48339,499137
48341,22141
48343,12834
48345,1196
48347,65330
48349,48038
48351,14140
48353,15037
48355,352107
48357,10806
48359,2102
48361,82957
48363,27889
48365,23870
48367,121418
48369,9965
48371,15697
48373,45790
48375,121661
48377,7201
48379,11065
48381,126474
48383,3601
48385,3350
48387,12470
48389,13965
48391,7305
48393,831
48395,16486
48397,85245
48399,10309
48401,53622
48403,10361
48405,8769
48407,26856
48409,66137
48411,6012
48413,3206
48415,17302
48417,3375
48419,25792
48421,3093
48423,216080
48425,8658
48427,61963
48429,9247
48431,1219
48433,1432
48435,4006
48437,7763
48439,1911541
48441,134117
48443,903
48445,12743
48447,1600
48449,32581
48451,114954
48453,1120954
48455,14393
48457,21464
48459,39884
48461,3372
48463,26926
48465,48623
48467,52481
48469,90028
48471,68817
48473,45213
48475,11244
48477,34147
48479,262495
48481,41216
48483,5751
48485,132047
48487,13131
48489,21921
48491,471014
48493,45418
48495,7606
48497,60939
48499,42306
48501,8184
48503,18341
48505,14390
48507,12156
49001,6459
49003,50794
49005,116909
49007,20988
49009,1127
49011,322094
49013,20308
49015,10749
49017,5083
49019,9360
49021,46780
49023,10348
49025,7260
49027,12662
49029,10173
49031,1510
49033,2288
49035,1079721
49037,14973
49039,28237
49041,20852
49043,38486
49045,60762
49047,35555
49049,551891
49051,26437
49053,147800
49055,2747
49057,238519
50001,36791
50003,36659
50005,31157
50007,159515
50009,6211
50011,48294
50013,6987
50015,25067
50017,28915
50019,27169
50021,60622
50023,59319
50025,43857
50027,56067
51001,33148
51003,103000
51005,16161
51007,12745
51009,32178
51011,15255
51013,224906
51015,73912
51017,4616
51019,"75,773[22]"
51021,6735
51023,33002
51025,16973
51027,23597
51029,17136
51031,55235
51033,29298
51035,29883
51036,7130
51037,12305
51041,327745
51043,14348
51045,5210
51047,48506
51049,9841
51051,15486
51053,27904
51057,11229
51059,1130924
51061,67207
51063,15528
51065,25977
51067,56335
51069,81319
51071,16925
51073,36834
51075,21626
51077,15161
51079,18804
51081,11886
51083,35401
51085,101330
51087,318611
51089,52617
51091,2215
51093,35656
51095,70516
51097,7130
51099,24926
51101,16097
51103,11148
51105,25185
51107,349679
51109,33945
51111,12527
51113,13200
51115,8897
51117,31426
51119,10762
51121,96207
51125,14789
51127,19507
51131,12125
51133,12200
51135,15773
51137,34689
51139,23821
51141,18368
51143,62426
51145,28259
51147,22802
51149,37253
51153,438580
51155,34507
51157,7478
51159,8953
51161,93524
51163,22307
51165,77741
51167,28264
51169,22640
51171,42684
51173,31652
51175,18128
51177,127348
51179,136788
51181,6765
51183,11810
51185,44103
51187,38699
51191,54907
51193,17612
51195,40589
51197,29344
51199,66269
51510,148892
51520,17341
51530,6680
51540,44349
51550,230571
51570,17634
51580,5818
51590,42907
51595,5588
51600,23973
51610,13508
51620,8638
51630,28132
51640,7035
51650,136699
51660,51395
51670,22163
51678,7170
51680,78014
51683,41705
51685,16149
51690,13755
51700,182020
51710,246139
51720,4017
51730,32538
51735,12104
51740,96205
51750,17184
51760,214114
51770,98465
51775,25299
51790,24350
51800,85728
51810,448479
51820,21263
51830,15206
51840,27216
53001,19067
53003,22110
53005,184486
53007,73967
53009,72312
53011,443817
53013,4032
53015,101860
53017,39471
53019,7646
53021,86638
53023,2256
53025,91878
53027,71078
53029,78801
53031,30076
53033,2044449
53035,253968
53037,41765
53039,20866
53041,75081
53043,10301
53045,60497
53047,41193
53049,20498
53051,12896
53053,819743
53055,15875
53057,118837
53059,11274
53061,745913
53063,479398
53065,43430
53067,262388
53069,4042
53071,59530
53073,206353
53075,46570
53077,247044
54001,16770
54003,108706
54005,24224
54007,14502
54009,23737
54011,97133
54013,7564
54015,9244
54017,8344
54019,45599
54021,8672
54023,11759
54025,35644
54027,23445
54029,30291
54031,13920
54033,68972
54035,29178
54037,55073
54039,191275
54041,16452
54043,21559
54045,35987
54047,20876
54049,56868
54051,32459
54053,27126
54055,61984
54057,27704
54059,25900
54061,102274
54063,13483
54065,17498
54067,25965
54069,43727
54071,7471
54073,7577
54075,8669
54077,33859
54079,56650
54081,78833
54083,29415
54085,10073
54087,14656
54089,13563
54091,16973
54093,6968
54095,8995
54097,24665
54099,41437
54101,8893
54103,16204
54105,5901
54107,86569
54109,23019
55001,20480
55003,16016
55005,45676
55007,15156
55009,254586
55011,13357
55013,15333
55015,49617
55017,63132
55019,34615
55021,56653
55023,16397
55025,509939
55027,88344
55029,27896
55031,43887
55033,44122
55035,101438
55037,4520
55039,101798
55041,9126
55043,51069
55045,37090
55047,18959
55049,23749
55051,5886
55053,20644
55055,84509
55057,26547
55059,167757
55061,20505
55063,116713
55065,16766
55067,19575
55069,28684
55071,80654
55073,135416
55075,41610
55077,15176
55078,4317
55079,956023
55081,45298
55083,37318
55085,35689
55087,180345
55089,87054
55091,7360
55093,40976
55095,43476
55097,70380
55099,13802
55101,195041
55103,17717
55105,160739
55107,14395
55109,85930
55111,63162
55113,16513
55115,41643
55117,114922
55119,20610
55121,29582
55123,30329
55125,21368
55127,102945
55129,15686
55131,132739
55133,393843
55135,52285
55137,24329
55139,169541
55141,73959
56001,37422
56003,11994
56005,48176
56007,15748
56009,14313
56011,7184
56013,40998
56015,13612
56017,4847
56019,8628
56021,95809
56023,18364
56025,80973
56027,2541
56029,29227
56031,8765
56033,29824
56035,10041
56037,45237
56039,22268
56041,21066
56043,8463
56045,7158
